K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,uncertain,0.0001,0,800,0.9315277777777777,0.0
Kpct_10,uniform,0.0001,0,800,0.9305555555555556,0.0
Kpct_10,random,0.0001,5,200,0.9155416666666666,0.0047207718360872996
Kpct_10,uncertain,0.0001,5,200,0.9236111111111112,0.0
Kpct_10,uniform,0.0001,5,200,0.9254166666666667,0.0
Kpct_10,random,0.0001,5,400,0.9128333333333334,0.005219414138638298
Kpct_10,uncertain,0.0001,5,400,0.9225,0.0
Kpct_10,uniform,0.0001,5,400,0.9234722222222222,0.0
Kpct_10,random,0.0001,5,800,0.9088055555555556,0.00654200577087585
Kpct_10,uncertain,0.0001,5,800,0.9161111111111111,0.0
Kpct_10,uniform,0.0001,5,800,0.9186111111111112,0.0
Kpct_10,random,0.0001,10,200,0.9085416666666667,0.005969072166665775
Kpct_10,uncertain,0.0001,10,200,0.9197222222222222,0.0
Kpct_10,uniform,0.0001,10,200,0.9225,0.0
Kpct_10,random,0.0001,10,400,0.9037638888888889,0.0066415760484547235
Kpct_10,uncertain,0.0001,10,400,0.9180555555555555,0.0
Kpct_10,uniform,0.0001,10,400,0.9211111111111111,0.0
Kpct_10,random,0.0001,10,800,0.8968611111111112,0.008092158222091184
Kpct_10,uncertain,0.0001,10,800,0.9118055555555555,0.0
Kpct_10,uniform,0.0001,10,800,0.9130555555555555,0.0
Kpct_10,random,1e-05,0,200,0.917486111111111,0.0011561196539809427
Kpct_10,uncertain,1e-05,0,200,0.9205555555555556,0.0
Kpct_10,uniform,1e-05,0,200,0.9186111111111112,0.0
Kpct_10,random,1e-05,0,400,0.9174722222222222,0.0016135039701619374
Kpct_10,uncertain,1e-05,0,400,0.92125,0.0
Kpct_10,uniform,1e-05,0,400,0.9206944444444445,0.0
Kpct_10,random,1e-05,0,800,0.9185138888888889,0.0017458615086562237
Kpct_10,uncertain,1e-05,0,800,0.9261111111111111,0.0
Kpct_10,uniform,1e-05,0,800,0.92375,0.0
Kpct_10,random,1e-05,5,200,0.9171250000000001,0.0010937003957005613
Kpct_10,uncertain,1e-05,5,200,0.9208333333333333,0.0
Kpct_10,uniform,1e-05,5,200,0.9198611111111111,0.0
Kpct_10,random,1e-05,5,400,0.9160694444444445,0.003662587166619586
Kpct_10,uncertain,1e-05,5,400,0.9226388888888889,0.0
Kpct_10,uniform,1e-05,5,400,0.92125,0.0
Kpct_10,random,1e-05,5,800,0.9157916666666667,0.005034238482508086
Kpct_10,uncertain,1e-05,5,800,0.9222222222222223,0.0
Kpct_10,uniform,1e-05,5,800,0.9236111111111112,0.0
Kpct_10,random,1e-05,10,200,0.9167361111111111,0.0013296389791273575
Kpct_10,uncertain,1e-05,10,200,0.92,0.0
Kpct_10,uniform,1e-05,10,200,0.9191666666666667,0.0
Kpct_10,random,1e-05,10,400,0.9133888888888888,0.004927013594761319
Kpct_10,uncertain,1e-05,10,400,0.9186111111111112,0.0
Kpct_10,uniform,1e-05,10,400,0.9206944444444445,0.0
Kpct_10,random,1e-05,10,800,0.9110138888888889,0.006143239408658813
Kpct_10,uncertain,1e-05,10,800,0.9184722222222222,0.0
Kpct_10,uniform,1e-05,10,800,0.92,0.0
Kpct_20,random,0.001,0,200,0.9278611111111111,0.0029391986814247513
Kpct_20,uncertain,0.001,0,200,0.9326388888888889,0.0
Kpct_20,uniform,0.001,0,200,0.9311111111111111,0.0
Kpct_20,random,0.001,0,400,0.928361111111111,0.002706587756558186
Kpct_20,uncertain,0.001,0,400,0.9315277777777777,0.0
Kpct_20,uniform,0.001,0,400,0.9301388888888888,0.0
Kpct_20,random,0.001,0,800,0.9283888888888889,0.002662322851001176
Kpct_20,uncertain,0.001,0,800,0.9304166666666667,0.0
Kpct_20,uniform,0.001,0,800,0.9297222222222222,0.0
Kpct_20,random,0.001,5,200,0.9245972222222223,0.003967679025809917
Kpct_20,uncertain,0.001,5,200,0.9045833333333333,0.0
Kpct_20,uniform,0.001,5,200,0.9047222222222222,0.0
Kpct_20,random,0.001,5,400,0.9237083333333335,0.004355024946421148
Kpct_20,uncertain,0.001,5,400,0.8891666666666667,0.0
Kpct_20,uniform,0.001,5,400,0.8908333333333334,0.0
Kpct_20,random,0.001,5,800,0.9232222222222222,0.004459955571942815
Kpct_20,uncertain,0.001,5,800,0.8713888888888889,0.0
Kpct_20,uniform,0.001,5,800,0.8780555555555556,0.0
Kpct_20,random,0.001,10,200,0.9129305555555554,0.006137081810449322
Kpct_20,uncertain,0.001,10,200,0.8976388888888889,0.0
Kpct_20,uniform,0.001,10,200,0.8972222222222223,0.0
Kpct_20,random,0.001,10,400,0.9080833333333335,0.008305694907786751
Kpct_20,uncertain,0.001,10,400,0.8797222222222222,0.0
Kpct_20,uniform,0.001,10,400,0.8843055555555556,0.0
Kpct_20,random,0.001,10,800,0.9042916666666667,0.01058593034628021
Kpct_20,uncertain,0.001,10,800,0.8651388888888889,0.0
Kpct_20,uniform,0.001,10,800,0.8702777777777778,0.0
Kpct_20,random,0.0001,0,200,0.9255277777777777,0.0028340140794409024
