K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,random,1e-05,0,200,0.7885277777777778,0.001092200180629847
Kpct_10,uncertain,1e-05,0,200,0.7904166666666667,0.0
Kpct_10,uniform,1e-05,0,200,0.7886111111111112,0.0
Kpct_10,random,1e-05,0,400,0.7879305555555556,0.0012178742104965413
Kpct_10,uncertain,1e-05,0,400,0.79,0.0
Kpct_10,uniform,1e-05,0,400,0.7870833333333334,0.0
Kpct_10,random,1e-05,0,800,0.7880694444444444,0.0011627745925528407
Kpct_10,uncertain,1e-05,0,800,0.7879166666666667,0.0
Kpct_10,uniform,1e-05,0,800,0.7868055555555555,0.0
Kpct_10,random,1e-05,5,200,0.788375,0.001020715223704064
Kpct_10,uncertain,1e-05,5,200,0.7883333333333333,0.0
Kpct_10,uniform,1e-05,5,200,0.7879166666666667,0.0
Kpct_10,random,1e-05,5,400,0.7881527777777777,0.0012925624134224971
Kpct_10,uncertain,1e-05,5,400,0.7875,0.0
Kpct_10,uniform,1e-05,5,400,0.7870833333333334,0.0
Kpct_10,random,1e-05,5,800,0.7878472222222223,0.001748290611348254
Kpct_10,uncertain,1e-05,5,800,0.7861111111111111,0.0
Kpct_10,uniform,1e-05,5,800,0.7847222222222222,0.0
Kpct_10,random,1e-05,10,200,0.7882916666666666,0.0012669377146645629
Kpct_10,uncertain,1e-05,10,200,0.7879166666666667,0.0
Kpct_10,uniform,1e-05,10,200,0.7886111111111112,0.0
Kpct_10,random,1e-05,10,400,0.7881805555555556,0.0014088153897758079
Kpct_10,uncertain,1e-05,10,400,0.7876388888888889,0.0
Kpct_10,uniform,1e-05,10,400,0.7872222222222223,0.0
Kpct_10,random,1e-05,10,800,0.7870138888888889,0.0020835648019561425
Kpct_10,uncertain,1e-05,10,800,0.78625,0.0
Kpct_10,uniform,1e-05,10,800,0.7843055555555556,0.0
Kpct_20,random,0.001,0,200,0.7944305555555554,0.001669499906640209
Kpct_20,uncertain,0.001,0,200,0.7933333333333333,0.0
Kpct_20,uniform,0.001,0,200,0.7955555555555556,0.0
Kpct_20,random,0.001,0,400,0.7918611111111111,0.0026666666666666826
Kpct_20,uncertain,0.001,0,400,0.7938888888888889,0.0
Kpct_20,uniform,0.001,0,400,0.7938888888888889,0.0
Kpct_20,random,0.001,0,800,0.7897916666666667,0.003423125106365093
Kpct_20,uncertain,0.001,0,800,0.7893055555555556,0.0
Kpct_20,uniform,0.001,0,800,0.7919444444444445,0.0
Kpct_20,random,0.001,5,200,0.7951944444444445,0.0015280302821638924
Kpct_20,uncertain,0.001,5,200,0.78875,0.0
Kpct_20,uniform,0.001,5,200,0.7948611111111111,0.0
Kpct_20,random,0.001,5,400,0.7933194444444445,0.0018875097089113351
Kpct_20,uncertain,0.001,5,400,0.7902777777777777,0.0
