K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_20,uncertain,1e-05,0,800,0.6613333333333333,0.0
Kpct_20,uniform,1e-05,0,800,0.6622222222222223,0.0
Kpct_20,random,1e-05,5,200,0.6334,0.00035555555555555275
Kpct_20,uncertain,1e-05,5,200,0.6336666666666667,0.0
Kpct_20,uniform,1e-05,5,200,0.6348888888888888,0.0
Kpct_20,random,1e-05,5,400,0.6428555555555556,0.0005444444444444492
Kpct_20,uncertain,1e-05,5,400,0.6415555555555555,0.0
Kpct_20,uniform,1e-05,5,400,0.6417777777777778,0.0
Kpct_20,random,1e-05,5,800,0.6605555555555556,0.0008359219055023893
Kpct_20,uncertain,1e-05,5,800,0.6605555555555556,0.0
Kpct_20,uniform,1e-05,5,800,0.66,0.0
Kpct_20,random,1e-05,10,200,0.6328666666666666,0.0004466611387164711
Kpct_20,uncertain,1e-05,10,200,0.6325555555555555,0.0
Kpct_20,uniform,1e-05,10,200,0.6334444444444445,0.0
Kpct_20,random,1e-05,10,400,0.6422666666666668,0.0005756370598661598
Kpct_20,uncertain,1e-05,10,400,0.6403333333333333,0.0
Kpct_20,uniform,1e-05,10,400,0.6397777777777778,0.0
Kpct_20,random,1e-05,10,800,0.6599555555555555,0.0009285592184789413
Kpct_20,uncertain,1e-05,10,800,0.656,0.0
Kpct_20,uniform,1e-05,10,800,0.6566666666666666,0.0
Kabs_1,random,0.001,0,200,0.5236777777777777,0.07747004917075061
Kabs_1,uncertain,0.001,0,200,0.48444444444444446,0.0
Kabs_1,uniform,0.001,0,200,0.6237777777777778,0.0
Kabs_1,random,0.001,0,400,0.5190777777777779,0.07788809715875941
Kabs_1,uncertain,0.001,0,400,0.47988888888888886,0.0
Kabs_1,uniform,0.001,0,400,0.624,0.0
Kabs_1,random,0.001,0,800,0.5114333333333333,0.07983158893942043
Kabs_1,uncertain,0.001,0,800,0.4703333333333333,0.0
Kabs_1,uniform,0.001,0,800,0.624,0.0
Kabs_1,random,0.001,5,200,0.5563111111111111,0.02081095390579528
Kabs_1,uncertain,0.001,5,200,0.5988888888888889,0.0
Kabs_1,uniform,0.001,5,200,0.548,0.0
Kabs_1,random,0.001,5,400,0.5563,0.020793995453341325
Kabs_1,uncertain,0.001,5,400,0.5988888888888889,0.0
Kabs_1,uniform,0.001,5,400,0.5478888888888889,0.0
Kabs_1,random,0.001,5,800,0.5563,0.020793995453341325
Kabs_1,uncertain,0.001,5,800,0.5988888888888889,0.0
Kabs_1,uniform,0.001,5,800,0.5478888888888889,0.0
Kabs_1,random,0.001,10,200,0.5550333333333334,0.021008995721703786
Kabs_1,uncertain,0.001,10,200,0.5996666666666667,0.0
Kabs_1,uniform,0.001,10,200,0.5467777777777778,0.0
Kabs_1,random,0.001,10,400,0.5550222222222223,0.021021670183026624
Kabs_1,uncertain,0.001,10,400,0.5996666666666667,0.0
Kabs_1,uniform,0.001,10,400,0.5467777777777778,0.0
Kabs_1,random,0.001,10,800,0.5550222222222223,0.021021670183026624
Kabs_1,uncertain,0.001,10,800,0.5996666666666667,0.0
Kabs_1,uniform,0.001,10,800,0.5467777777777778,0.0
Kabs_1,random,0.0001,0,200,0.5932444444444445,0.030374038622188872
Kabs_1,uncertain,0.0001,0,200,0.5843333333333334,0.0
Kabs_1,uniform,0.0001,0,200,0.6238888888888889,0.0
Kabs_1,random,0.0001,0,400,0.5821666666666666,0.0393007790580276
Kabs_1,uncertain,0.0001,0,400,0.5712222222222222,0.0
Kabs_1,uniform,0.0001,0,400,0.6238888888888889,0.0
Kabs_1,random,0.0001,0,800,0.5705888888888888,0.046696473285291584
Kabs_1,uncertain,0.0001,0,800,0.5566666666666666,0.0
Kabs_1,uniform,0.0001,0,800,0.6238888888888889,0.0
Kabs_1,random,0.0001,5,200,0.5590777777777778,0.020964641013847707
Kabs_1,uncertain,0.0001,5,200,0.5988888888888889,0.0
Kabs_1,uniform,0.0001,5,200,0.6133333333333333,0.0
Kabs_1,random,0.0001,5,400,0.5562888888888889,0.020805815901056172
Kabs_1,uncertain,0.0001,5,400,0.5988888888888889,0.0
Kabs_1,uniform,0.0001,5,400,0.556,0.0
Kabs_1,random,0.0001,5,800,0.5562888888888889,0.020805815901056172
Kabs_1,uncertain,0.0001,5,800,0.5988888888888889,0.0
Kabs_1,uniform,0.0001,5,800,0.5465555555555556,0.0
Kabs_1,random,0.0001,10,200,0.5575222222222223,0.02106949406717952
Kabs_1,uncertain,0.0001,10,200,0.5996666666666667,0.0
Kabs_1,uniform,0.0001,10,200,0.569,0.0
Kabs_1,random,0.0001,10,400,0.5550222222222223,0.020996225410332248
Kabs_1,uncertain,0.0001,10,400,0.5996666666666667,0.0
Kabs_1,uniform,0.0001,10,400,0.5454444444444444,0.0
Kabs_1,random,0.0001,10,800,0.5550222222222223,0.020996225410332248
Kabs_1,uncertain,0.0001,10,800,0.5996666666666667,0.0
Kabs_1,uniform,0.0001,10,800,0.5458888888888889,0.0
Kabs_1,random,1e-05,0,200,0.6228222222222223,0.0017527403588187558
Kabs_1,uncertain,1e-05,0,200,0.6215555555555555,0.0
Kabs_1,uniform,1e-05,0,200,0.6238888888888889,0.0
Kabs_1,random,1e-05,0,400,0.6210777777777777,0.003303963201899508
Kabs_1,uncertain,1e-05,0,400,0.6172222222222222,0.0
Kabs_1,uniform,1e-05,0,400,0.6238888888888889,0.0
Kabs_1,random,1e-05,0,800,0.6122333333333334,0.011244911057512106
Kabs_1,uncertain,1e-05,0,800,0.6103333333333333,0.0
Kabs_1,uniform,1e-05,0,800,0.6238888888888889,0.0
Kabs_1,random,1e-05,5,200,0.6212444444444445,0.0032313281296521834
Kabs_1,uncertain,1e-05,5,200,0.6234444444444445,0.0
Kabs_1,uniform,1e-05,5,200,0.6243333333333333,0.0
Kabs_1,random,1e-05,5,400,0.6107222222222223,0.008749215132347526
Kabs_1,uncertain,1e-05,5,400,0.6132222222222222,0.0
Kabs_1,uniform,1e-05,5,400,0.6242222222222222,0.0
Kabs_1,random,1e-05,5,800,0.5848555555555557,0.01798696716109531
Kabs_1,uncertain,1e-05,5,800,0.6002222222222222,0.0
Kabs_1,uniform,1e-05,5,800,0.6235555555555555,0.0
Kabs_1,random,1e-05,10,200,0.621211111111111,0.003240732275121222
Kabs_1,uncertain,1e-05,10,200,0.6233333333333333,0.0
Kabs_1,uniform,1e-05,10,200,0.6243333333333333,0.0
Kabs_1,random,1e-05,10,400,0.6103000000000001,0.008401653276455636
Kabs_1,uncertain,1e-05,10,400,0.615,0.0
Kabs_1,uniform,1e-05,10,400,0.6242222222222222,0.0
Kabs_1,random,1e-05,10,800,0.5838888888888889,0.01780165063785094
Kabs_1,uncertain,1e-05,10,800,0.6012222222222222,0.0
Kabs_1,uniform,1e-05,10,800,0.6237777777777778,0.0
